Store_Number,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment
3,3/9/2012,"445,162",0.0,60.71,3.669,225.0,6.833
3,3/16/2012,"411,776",0.0,64.0,3.734,225.0,6.833
3,3/23/2012,"413,907",0.0,66.53,3.787,225.0,6.833
3,3/30/2012,"407,489",0.0,69.36,3.845,225.0,6.833
3,4/6/2012,"503,232",0.0,73.01,3.891,,6.664
3,4/13/2012,"420,790",0.0,72.83,3.891,225.0,6.664
3,4/20/2012,"434,822",0.0,72.05,3.877,225.0,6.664
3,4/27/2012,"394,616",0.0,73.39,3.814,225.0,6.664
3,5/4/2012,"439,914",0.0,79.51,3.749,225.0,6.664
3,5/11/2012,"431,985",0.0,75.19,3.688,225.0,6.664
3,5/18/2012,"418,113",0.0,72.38,3.63,225.0,6.664
3,5/25/2012,"413,701",0.0,78.58,3.561,225.0,6.664
3,6/1/2012,"432,269",0.0,81.55,3.501,225.0,6.664
3,6/8/2012,"446,337",0.0,81.65,3.452,225.0,6.664
3,6/15/2012,"442,075",0.0,84.66,3.393,225.0,6.664
3,6/22/2012,"419,498",0.0,82.7,3.346,225.0,6.664
3,6/29/2012,"422,965",0.0,86.42,3.286,225.0,6.664
3,7/6/2012,"411,207",0.0,83.14,3.227,225.0,6.334
3,7/13/2012,"416,913",0.0,82.28,3.256,225.0,6.334
3,7/20/2012,"432,425",0.0,81.38,3.311,225.0,6.334
3,7/27/2012,"389,428",0.0,84.94,3.407,225.0,6.334
3,8/3/2012,"419,990",0.0,86.55,3.417,225.0,6.334
3,8/10/2012,"391,812",0.0,85.85,3.494,225.0,6.334
3,8/17/2012,"394,919",0.0,87.36,3.571,226.0,6.334
3,8/24/2012,"412,450",0.0,83.01,3.62,226.0,6.334
3,8/31/2012,"408,839",0.0,85.18,3.638,226.0,6.334
3,9/7/2012,"408,230",1.0,84.99,3.73,237.3,6.334
3,9/14/2012,"407,589",0.0,78.36,3.717,226.0,6.334
3,9/21/2012,"414,392",0.0,72.78,3.721,226.0,6.334
3,9/28/2012,"389,813",0.0,77.46,3.666,227.0,6.334
3,10/5/2012,"443,558",0.0,72.74,3.617,227.0,6.034
3,10/12/2012,"410,804",0.0,70.31,3.601,227.0,6.034
3,10/19/2012,"424,513",0.0,73.44,3.594,227.0,6.034
3,10/26/2012,"405,433",0.0,74.66,3.506,227.0,6.034
4,2/5/2010,"2,135,144",0.0,43.76,2.598,126.0,8.623
4,2/12/2010,"2,188,307",1.0,28.84,2.573,132.3,8.623
4,2/19/2010,"2,049,860",0.0,36.45,2.54,127.0,8.623
4,2/26/2010,"1,925,729",0.0,41.36,2.59,127.0,8.623
4,3/5/2010,"1,971,057",0.0,43.49,2.654,127.0,8.623
4,3/12/2010,"1,894,324",0.0,49.63,2.704,127.0,8.623
4,3/19/2010,"1,897,429",0.0,55.19,2.743,127.0,8.623
4,3/26/2010,"1,762,539",0.0,39.91,2.752,127.0,8.623
4,4/2/2010,"1,979,247",0.0,48.77,2.74,127.0,7.896
4,4/9/2010,"1,818,453",0.0,54.16,2.773,127.0,7.896
4,4/16/2010,"1,851,520",0.0,56.23,2.81,127.0,7.896
4,4/23/2010,"1,802,678",0.0,56.87,2.805,126.0,7.896
4,4/30/2010,"1,817,273",0.0,53.04,2.787,126.0,7.896
4,5/7/2010,"2,000,626",0.0,56.77,2.836,126.0,7.896
4,5/14/2010,"1,875,597",0.0,62.35,2.845,126.0,7.896
4,5/21/2010,"1,903,753",0.0,67.4,2.82,126.0,7.896
4,5/28/2010,"1,857,534",0.0,67.73,2.756,126.0,7.896
4,6/4/2010,"1,903,291",0.0,70.83,2.701,126.0,7.896
4,6/11/2010,"1,870,619",0.0,78.45,2.668,126.0,7.896
4,6/18/2010,"1,929,736",0.0,81.53,2.635,126.0,7.896
4,6/25/2010,"1,846,652",0.0,81.1,2.654,126.0,7.896
4,7/2/2010,"1,881,337",0.0,73.66,2.668,,7.372
4,7/9/2010,"1,812,208",0.0,80.35,2.637,126.0,7.372
4,7/16/2010,"1,898,428",0.0,78.53,2.621,126.0,7.372
4,7/23/2010,"1,848,427",0.0,79.78,2.612,126.0,7.372
4,7/30/2010,"1,796,638",0.0,80.7,2.65,126.0,7.372
4,8/6/2010,"1,907,639",0.0,76.53,2.64,126.0,7.372
4,8/13/2010,"2,007,051",0.0,78.08,2.698,126.0,7.372
4,8/20/2010,"1,997,181",0.0,78.83,2.671,126.0,7.372
4,8/27/2010,"1,848,404",0.0,74.44,2.621,126.0,7.372
4,9/3/2010,"1,935,858",0.0,76.8,2.584,126.0,7.372
4,9/10/2010,"1,865,821",1.0,73.54,2.574,132.3,7.372
4,9/17/2010,"1,899,960",0.0,64.91,2.594,126.0,7.372
4,9/24/2010,"1,810,685",0.0,60.96,2.642,126.0,7.372
4,10/1/2010,"1,842,821",0.0,63.96,2.619,126.0,7.127
4,10/8/2010,"1,951,495",0.0,67.73,2.645,126.0,7.127
4,10/15/2010,"1,867,345",0.0,62.03,2.732,126.0,7.127
4,10/22/2010,"1,927,610",0.0,64.17,2.736,126.0,7.127
4,10/29/2010,"1,933,333",0.0,56.94,2.718,126.0,7.127
4,11/5/2010,"2,013,116",,51.6,2.699,,7.127
4,11/12/2010,"1,999,794",,52.65,2.741,127.0,7.127
4,11/19/2010,"2,097,809",0.0,48.05,2.78,127.0,7.127
4,11/26/2010,"2,789,469",1.0,48.08,2.752,133.35,7.127
4,12/3/2010,"2,102,530",,46.4,2.727,127.0,7.127
4,12/10/2010,"2,302,505",0.0,42.4,2.86,127.0,7.127
4,12/17/2010,"2,740,057",0.0,46.57,2.884,127.0,7.127
4,12/24/2010,"3,526,713",0.0,43.21,2.887,127.0,7.127
4,12/31/2010,"1,794,869",1.0,38.09,2.955,133.35,7.127
4,1/7/2011,"1,862,476",0.0,39.34,2.98,127.0,6.51
4,1/14/2011,"1,865,502",0.0,31.6,2.992,127.0,6.51
4,1/21/2011,"1,886,394",0.0,38.34,3.017,127.0,6.51
4,1/28/2011,"1,814,241",0.0,40.6,3.022,128.0,6.51
4,2/4/2011,"2,119,086",0.0,34.61,2.996,128.0,6.51
4,2/11/2011,"2,187,847",1.0,33.29,3.033,134.4,6.51
4,2/18/2011,"2,316,496",0.0,48.17,3.058,128.0,6.51
4,2/25/2011,"2,078,095",0.0,49.0,3.087,128.0,6.51
4,3/4/2011,"2,103,456",0.0,46.56,3.305,128.0,6.51
4,3/11/2011,"2,039,818",0.0,50.93,3.461,128.0,6.51
4,3/18/2011,"2,116,475",0.0,51.86,3.495,129.0,6.51
4,3/25/2011,"1,944,164",0.0,59.1,3.48,129.0,6.51
4,4/1/2011,"1,900,246",0.0,56.99,3.521,129.0,5.946
4,4/8/2011,"2,074,953",0.0,62.61,3.605,129.0,5.946
4,4/15/2011,"1,960,588",0.0,62.34,3.724,129.0,5.946
4,4/22/2011,"2,220,601",0.0,68.8,3.781,129.0,5.946
4,4/29/2011,"1,878,167",0.0,64.22,3.781,129.0,5.946
4,5/6/2011,"2,063,683",0.0,63.41,3.866,129.0,5.946
4,5/13/2011,"2,002,362",0.0,70.65,3.872,129.0,5.946
4,5/20/2011,"2,015,563",,70.49,3.881,129.0,5.946
4,5/27/2011,"1,986,598",0.0,73.65,3.771,129.0,5.946
4,6/3/2011,"2,065,377",0.0,78.26,3.683,129.0,5.946
4,6/10/2011,"2,073,951",0.0,80.05,3.64,129.0,5.946
4,6/17/2011,"2,141,211",0.0,83.51,3.618,129.0,5.946
4,6/24/2011,"2,008,345",0.0,81.85,3.57,129.0,5.946
4,7/1/2011,"2,051,534",0.0,84.54,3.504,129.0,5.644
4,7/8/2011,"2,066,542",,84.59,3.469,129.0,5.644
4,7/15/2011,"2,049,047",0.0,83.27,3.563,129.0,5.644
4,7/22/2011,"2,036,231",0.0,82.84,3.627,129.0,5.644
4,7/29/2011,"1,989,674",0.0,84.36,3.659,129.0,5.644
4,8/5/2011,"2,160,057",0.0,86.09,3.662,129.0,5.644
4,8/12/2011,"2,105,669",0.0,82.98,3.617,129.0,5.644
4,8/19/2011,"2,232,892",0.0,82.77,3.55,129.0,5.644
4,8/26/2011,"1,988,490",0.0,81.47,3.523,129.0,5.644
4,9/2/2011,"2,078,420",0.0,77.99,3.533,,5.644
4,9/9/2011,"2,093,139",1.0,73.34,3.554,135.45000000000002,5.644
4,9/16/2011,"2,075,577",0.0,72.76,3.532,129.0,5.644
4,9/23/2011,"2,031,406",0.0,69.23,3.473,130.0,5.644
4,9/30/2011,"1,929,487",0.0,72.15,3.371,130.0,5.644
4,10/7/2011,"2,166,738",0.0,65.79,3.299,130.0,5.143
4,10/14/2011,"2,074,549",0.0,63.75,3.283,130.0,5.143
4,10/21/2011,"2,207,742",0.0,64.79,3.361,130.0,5.143
4,10/28/2011,"2,151,660",0.0,55.31,3.362,130.0,5.143
4,11/4/2011,"2,281,217",0.0,49.86,3.322,130.0,5.143
4,11/11/2011,"2,203,029",0.0,47.12,3.286,130.0,5.143
4,11/18/2011,"2,243,947",0.0,50.44,3.294,130.0,5.143
4,11/25/2011,"3,004,702",1.0,47.96,3.225,136.5,5.143
4,12/2/2011,"2,180,999",0.0,38.71,3.176,130.0,5.143
4,12/9/2011,"2,508,955",0.0,31.64,3.153,130.0,5.143
4,12/16/2011,"2,771,397",0.0,36.44,3.149,130.0,5.143
4,12/23/2011,"3,676,389",0.0,35.92,3.103,130.0,5.143
4,12/30/2011,"2,007,106",1.0,36.89,3.119,136.5,5.143
4,1/6/2012,"2,047,766",0.0,38.64,3.158,130.0,4.607
4,1/13/2012,"1,941,677",0.0,34.41,3.263,130.0,4.607
4,1/20/2012,"2,005,098",0.0,42.09,3.273,130.0,4.607
4,1/27/2012,"1,928,721",0.0,40.31,3.29,130.0,4.607
4,2/3/2012,"2,173,374",0.0,41.81,3.354,130.0,4.607
4,2/10/2012,"2,374,661",1.0,33.0,3.411,136.5,4.607
4,2/17/2012,"2,427,640",,34.19,3.493,130.0,4.607
4,2/24/2012,"2,226,662",0.0,41.31,3.541,131.0,4.607
4,3/2/2012,"2,206,320",0.0,50.38,3.619,131.0,4.607
4,3/9/2012,"2,202,451",,53.63,3.667,131.0,4.607
4,3/16/2012,"2,214,967",0.0,59.81,3.707,131.0,4.607
4,3/23/2012,"2,091,593",0.0,59.07,3.759,131.0,4.607
4,3/30/2012,"2,089,382",0.0,72.63,3.82,131.0,4.607
4,4/6/2012,"2,470,206",0.0,67.69,3.864,131.0,4.308
4,4/13/2012,"2,105,301",0.0,68.69,3.881,131.0,4.308
4,4/20/2012,"2,144,337",,68.6,3.864,131.0,4.308
4,4/27/2012,"2,064,066",0.0,76.47,3.81,131.0,4.308
4,5/4/2012,"2,196,968",0.0,80.14,3.747,131.0,4.308
4,5/11/2012,"2,127,661",0.0,67.64,3.685,131.0,4.308
4,5/18/2012,"2,207,215",0.0,68.43,3.62,131.0,4.308
4,5/25/2012,"2,154,138",0.0,77.47,3.551,131.0,4.308
4,6/1/2012,"2,179,361",0.0,77.41,3.483,131.0,4.308
4,6/8/2012,"2,245,257",0.0,78.11,3.433,131.0,4.308
4,6/15/2012,"2,234,191",0.0,80.94,3.372,131.0,4.308
4,6/22/2012,"2,197,300",0.0,81.63,3.329,131.0,4.308
4,6/29/2012,"2,128,363",0.0,84.23,3.257,131.0,4.308
4,7/6/2012,"2,224,499",0.0,80.37,3.187,131.0,4.077
4,7/13/2012,"2,100,253",0.0,76.86,3.224,131.0,4.077
4,7/20/2012,"2,175,564",0.0,79.14,3.263,131.0,4.077
4,7/27/2012,"2,048,614",0.0,81.06,3.356,131.0,4.077
4,8/3/2012,"2,174,514",0.0,83.86,3.374,131.0,4.077
4,8/10/2012,"2,193,368",0.0,83.21,3.476,131.0,4.077
4,8/17/2012,"2,283,540",0.0,81.41,3.552,131.0,4.077
4,8/24/2012,"2,125,242",0.0,75.76,3.61,131.0,4.077
4,8/31/2012,"2,081,181",0.0,76.47,3.646,131.0,4.077
4,9/7/2012,"2,125,105",1.0,82.09,3.709,137.55,4.077
4,9/14/2012,"2,117,855",0.0,68.2,3.706,131.0,4.077
4,9/21/2012,"2,119,439",0.0,68.97,3.721,131.0,4.077
4,9/28/2012,"2,027,620",0.0,71.74,3.666,131.0,4.077
4,10/5/2012,"2,209,835",0.0,63.07,3.62,131.0,3.879
4,10/12/2012,"2,133,026",0.0,57.11,3.603,131.0,3.879
4,10/19/2012,"2,097,267",0.0,64.46,3.61,131.0,3.879
4,10/26/2012,"2,149,594",0.0,63.64,3.514,131.0,3.879
5,2/5/2010,"317,173",0.0,39.7,2.572,212.0,6.566
5,2/12/2010,"311,826",1.0,39.81,2.548,222.6,6.566
5,2/19/2010,"303,448",0.0,41.14,2.514,212.0,6.566
5,2/26/2010,"270,282",0.0,46.7,2.561,212.0,6.566
5,3/5/2010,"288,856",0.0,48.89,2.625,212.0,6.566
5,3/12/2010,"297,294",0.0,58.5,2.667,212.0,6.566
5,3/19/2010,"281,706",0.0,55.46,2.72,212.0,6.566
5,3/26/2010,"273,283",0.0,52.47,2.732,212.0,6.566
5,4/2/2010,"331,406",0.0,63.18,2.719,211.0,6.465
5,4/9/2010,"328,020",0.0,65.19,2.77,211.0,6.465
5,4/16/2010,"306,859",0.0,65.3,2.808,211.0,6.465
5,4/23/2010,"288,840",0.0,65.13,2.795,211.0,6.465
5,4/30/2010,"298,698",0.0,67.53,2.78,211.0,6.465
5,5/7/2010,"333,523",0.0,71.53,2.835,211.0,6.465
5,5/14/2010,"296,674",0.0,74.79,2.854,211.0,6.465
5,5/21/2010,"301,615",0.0,75.2,2.826,211.0,6.465
5,5/28/2010,"310,013",0.0,79.81,2.759,211.0,6.465
5,6/4/2010,"337,826",0.0,79.54,2.705,212.0,6.465
5,6/11/2010,"296,642",0.0,80.7,2.668,212.0,6.465
5,6/18/2010,"313,796",0.0,83.91,2.637,212.0,6.465
5,6/25/2010,"295,257",0.0,83.72,2.653,212.0,6.465
5,7/2/2010,"305,993",0.0,81.25,2.669,212.0,6.496
5,7/9/2010,"291,809",0.0,81.14,2.642,212.0,6.496
5,7/16/2010,"280,702",0.0,83.98,2.623,212.0,6.496
5,7/23/2010,"274,743",0.0,83.66,2.608,212.0,6.496
5,7/30/2010,"268,929",0.0,82.46,2.64,212.0,6.496
5,8/6/2010,"303,043",0.0,86.1,2.627,212.0,6.496
5,8/13/2010,"286,477",0.0,87.41,2.692,212.0,6.496
5,8/20/2010,"287,205",0.0,87.71,2.664,212.0,6.496
5,8/27/2010,"288,520",0.0,87.05,2.619,212.0,6.496
5,9/3/2010,"323,798",0.0,84.06,2.577,212.0,6.496
5,9/10/2010,"306,533",1.0,79.86,2.565,222.6,6.496
5,9/17/2010,"282,559",0.0,82.28,2.582,212.0,6.496
5,9/24/2010,"293,132",0.0,78.53,2.624,212.0,6.496
5,10/1/2010,"283,178",0.0,71.1,2.603,212.0,6.768
5,10/8/2010,"290,495",0.0,64.99,2.633,212.0,6.768
5,10/15/2010,"280,681",0.0,68.11,2.72,,6.768
5,10/22/2010,"284,988",0.0,70.96,2.725,212.0,6.768
5,10/29/2010,"278,032",0.0,70.58,2.716,212.0,6.768
5,11/5/2010,"325,310",0.0,58.88,2.689,213.0,6.768
5,11/12/2010,"301,827",0.0,62.37,2.728,213.0,6.768
5,11/19/2010,"297,385",0.0,52.52,2.771,212.0,6.768
5,11/26/2010,"488,363",1.0,66.15,2.735,222.6,6.768
5,12/3/2010,"344,491",0.0,51.31,2.708,212.0,6.768
5,12/10/2010,"352,812",0.0,48.27,2.843,212.0,6.768
5,12/17/2010,"367,801",0.0,51.61,2.869,212.0,6.768
5,12/24/2010,"466,010",0.0,55.01,2.886,212.0,6.768
5,12/31/2010,"298,180",1.0,49.79,2.943,222.6,6.768
5,1/7/2011,"286,347",0.0,48.3,2.976,212.0,6.634
5,1/14/2011,"260,637",0.0,37.74,2.983,212.0,6.634
5,1/21/2011,"275,313",,45.41,3.016,212.0,6.634
5,1/28/2011,"279,088",0.0,44.5,3.01,213.0,6.634
5,2/4/2011,"329,613",0.0,41.67,2.989,213.0,6.634
5,2/11/2011,"311,591",,38.25,3.022,223.65,6.634
5,2/18/2011,"356,623",0.0,58.83,3.045,214.0,6.634
5,2/25/2011,"294,660",0.0,63.35,3.065,214.0,6.634
5,3/4/2011,"329,034",0.0,60.35,3.288,214.0,6.634
5,3/11/2011,"293,098",0.0,55.74,3.459,215.0,6.634
5,3/18/2011,"312,178",0.0,64.31,3.488,,6.634
5,3/25/2011,"294,733",0.0,70.71,3.473,215.0,6.634
5,4/1/2011,"314,317",0.0,61.5,3.524,215.0,6.489
5,4/8/2011,"307,334",0.0,69.64,3.622,216.0,6.489
5,4/15/2011,"307,914",0.0,72.02,3.743,216.0,6.489
5,4/22/2011,"328,415",0.0,74.34,3.807,,6.489
5,4/29/2011,"307,292",0.0,74.75,3.81,216.0,6.489
5,5/6/2011,"322,905",0.0,66.27,3.906,216.0,6.489
5,5/13/2011,"290,930",0.0,77.38,3.899,217.0,6.489
5,5/20/2011,"299,614",0.0,71.37,3.907,216.0,6.489
5,5/27/2011,"297,150",0.0,80.14,3.786,216.0,6.489
5,6/3/2011,"329,184",0.0,83.81,3.699,216.0,6.489
5,6/10/2011,"304,984",0.0,83.61,3.648,216.0,6.489
5,6/17/2011,"304,812",0.0,86.84,3.637,216.0,6.489
5,6/24/2011,"302,882",0.0,84.76,3.594,216.0,6.489
5,7/1/2011,"327,094",0.0,85.81,3.524,216.0,6.529
5,7/8/2011,"310,805",0.0,86.64,3.48,216.0,6.529
5,7/15/2011,"283,249",0.0,88.64,3.575,216.0,6.529
5,7/22/2011,"292,540",0.0,86.97,3.651,216.0,6.529
5,7/29/2011,"275,142",0.0,89.42,3.682,216.0,6.529
5,8/5/2011,"317,739",0.0,91.07,3.684,216.0,6.529
5,8/12/2011,"289,886",0.0,90.16,3.638,216.0,6.529
5,8/19/2011,"303,644",0.0,89.35,3.554,216.0,6.529
5,8/26/2011,"310,338",0.0,89.18,3.523,216.0,6.529
5,9/2/2011,"315,646",0.0,90.38,3.533,216.0,6.529
5,9/9/2011,"321,110",1.0,79.04,3.546,226.8,6.529
5,9/16/2011,"278,530",0.0,83.55,3.526,217.0,6.529
5,9/23/2011,"291,025",0.0,78.01,3.467,217.0,6.529
5,9/30/2011,"292,315",0.0,81.16,3.355,217.0,6.529
5,10/7/2011,"309,111",0.0,71.64,3.285,218.0,6.3
5,10/14/2011,"286,118",0.0,72.36,3.274,218.0,6.3
5,10/21/2011,"306,069",0.0,66.9,3.353,218.0,6.3
5,10/28/2011,"307,035",0.0,69.27,3.372,,6.3
5,11/4/2011,"353,652",0.0,56.71,3.332,218.0,6.3
5,11/11/2011,"311,907",0.0,60.71,3.297,219.0,6.3
5,11/18/2011,"307,944",0.0,64.33,3.308,219.0,6.3
5,11/25/2011,"507,900",1.0,61.93,3.236,229.95,6.3
5,12/2/2011,"376,226",0.0,51.14,3.172,219.0,6.3
5,12/9/2011,"367,434",0.0,44.12,3.158,220.0,6.3
5,12/16/2011,"379,530",0.0,54.42,3.159,220.0,6.3
5,12/23/2011,"458,562",0.0,50.33,3.112,220.0,6.3
5,12/30/2011,"349,625",1.0,45.62,3.129,231.0,6.3
5,1/6/2012,"312,079",0.0,50.21,3.157,220.0,5.943
5,1/13/2012,"291,455",0.0,48.86,3.261,220.0,5.943
5,1/20/2012,"287,524",0.0,54.65,3.268,221.0,5.943
5,1/27/2012,"295,974",0.0,54.63,3.29,221.0,5.943
5,2/3/2012,"333,948",0.0,57.35,3.36,221.0,5.943
5,2/10/2012,"349,240",1.0,48.57,3.409,232.05,5.943
5,2/17/2012,"356,428",0.0,48.25,3.51,221.0,5.943
5,2/24/2012,"312,220",0.0,57.75,3.555,221.0,5.943
5,3/2/2012,"359,206",0.0,60.66,3.63,221.0,5.943
5,3/9/2012,"347,296",,57.69,3.669,222.0,5.943
5,3/16/2012,"339,393",0.0,63.55,3.734,222.0,5.943
5,3/23/2012,"321,300",,64.44,3.787,222.0,5.943
5,3/30/2012,"331,319",0.0,67.76,3.845,222.0,5.943
5,4/6/2012,"402,986",0.0,70.4,3.891,222.0,5.801
5,4/13/2012,"351,832",0.0,70.56,3.891,222.0,5.801
5,4/20/2012,"330,063",0.0,67.33,3.877,222.0,5.801
5,4/27/2012,"324,840",0.0,68.96,3.814,222.0,5.801
5,5/4/2012,"360,933",0.0,77.1,3.749,222.0,5.801
5,5/11/2012,"333,871",0.0,73.45,3.688,222.0,5.801
5,5/18/2012,"336,190",0.0,70.45,3.63,222.0,5.801
5,5/25/2012,"341,994",0.0,78.23,3.561,,5.801
5,6/1/2012,"359,868",0.0,79.72,3.501,222.0,5.801
5,6/8/2012,"341,705",0.0,81.02,3.452,222.0,5.801
5,6/15/2012,"327,384",0.0,81.64,3.393,222.0,5.801
5,6/22/2012,"325,042",0.0,80.57,3.346,222.0,5.801
5,6/29/2012,"329,658",0.0,87.08,3.286,222.0,5.801
5,7/6/2012,"341,214",0.0,82.35,3.227,222.0,5.603
5,7/13/2012,"316,204",0.0,80.78,3.256,223.0,5.603
5,7/20/2012,"321,205",0.0,81.05,3.311,223.0,5.603
5,7/27/2012,"306,827",0.0,85.06,3.407,223.0,5.603
5,8/3/2012,"324,195",0.0,86.91,3.417,223.0,5.603
5,8/10/2012,"306,760",0.0,86.96,3.494,223.0,5.603
5,8/17/2012,"314,014",0.0,87.52,3.571,223.0,5.603
5,8/24/2012,"320,831",0.0,79.45,3.62,223.0,5.603
5,8/31/2012,"344,642",0.0,84.25,3.638,223.0,5.603
5,9/7/2012,"350,649",1.0,86.3,3.73,234.15,5.603
5,9/14/2012,"299,801",0.0,76.65,3.717,223.0,5.603
5,9/21/2012,"307,307",0.0,71.09,3.721,223.0,5.603
5,9/28/2012,"310,142",0.0,78.33,3.666,224.0,5.603
5,10/5/2012,"343,048",0.0,71.17,3.617,224.0,5.422
5,10/12/2012,"325,345",0.0,66.24,3.601,224.0,5.422
5,10/19/2012,"313,358",0.0,69.17,3.594,224.0,5.422
5,10/26/2012,"319,551",0.0,71.7,3.506,224.0,5.422
6,2/5/2010,"1,652,635",0.0,40.43,2.572,213.0,7.259
6,2/12/2010,"1,606,284",1.0,40.57,2.548,223.65,7.259
6,2/19/2010,"1,567,138",0.0,43.58,2.514,213.0,7.259
6,2/26/2010,"1,432,953",0.0,47.1,2.561,213.0,7.259
6,3/5/2010,"1,601,349",0.0,49.63,2.625,213.0,7.259
6,3/12/2010,"1,558,621",0.0,58.82,2.667,213.0,7.259
6,3/19/2010,"1,693,059",0.0,56.55,2.72,213.0,7.259
6,3/26/2010,"1,472,033",0.0,53.74,2.732,213.0,7.259
6,4/2/2010,"1,770,334",0.0,64.94,2.719,212.0,7.092
6,4/9/2010,"1,667,182",0.0,66.15,2.77,212.0,7.092
6,4/16/2010,"1,519,846",0.0,65.68,2.808,212.0,7.092
6,4/23/2010,"1,540,436",0.0,64.11,2.795,212.0,7.092
6,4/30/2010,"1,498,080",0.0,68.91,2.78,212.0,7.092
6,5/7/2010,"1,619,920",0.0,73.68,2.835,212.0,7.092
6,5/14/2010,"1,524,059",0.0,74.95,2.854,212.0,7.092
6,5/21/2010,"1,531,938",0.0,74.8,2.826,212.0,7.092
6,5/28/2010,"1,644,471",0.0,78.89,2.759,212.0,7.092
6,6/4/2010,"1,857,380",0.0,79.44,2.705,213.0,7.092
6,6/11/2010,"1,685,652",0.0,81.81,2.668,213.0,7.092
6,6/18/2010,"1,677,248",0.0,83.89,2.637,213.0,7.092
6,6/25/2010,"1,640,682",0.0,84.2,2.653,213.0,7.092
6,7/2/2010,"1,759,777",0.0,80.34,2.669,213.0,6.973
6,7/9/2010,"1,690,318",0.0,80.93,2.642,213.0,6.973
6,7/16/2010,"1,560,121",0.0,83.75,2.623,213.0,6.973
6,7/23/2010,"1,585,241",0.0,83.9,2.608,213.0,6.973
6,7/30/2010,"1,532,309",0.0,81.37,2.64,213.0,6.973
6,8/6/2010,"1,633,242",0.0,86.61,2.627,213.0,6.973
6,8/13/2010,"1,547,655",0.0,86.83,2.692,213.0,6.973
6,8/20/2010,"1,539,931",0.0,87.36,2.664,213.0,6.973
6,8/27/2010,"1,450,766",0.0,85.71,2.619,,6.973
6,9/3/2010,"1,510,925",0.0,82.15,2.577,213.0,6.973
6,9/10/2010,"1,424,225",1.0,78.78,2.565,223.65,6.973
6,9/17/2010,"1,308,538",0.0,81.78,2.582,213.0,6.973
6,9/24/2010,"1,275,592",0.0,76.49,2.624,213.0,6.973
6,10/1/2010,"1,328,469",0.0,70.69,2.603,213.0,7.007
6,10/8/2010,"1,360,318",0.0,65.21,2.633,213.0,7.007
6,10/15/2010,"1,344,581",0.0,68.93,2.72,213.0,7.007
6,10/22/2010,"1,332,717",0.0,70.97,2.725,213.0,7.007
6,10/29/2010,"1,385,324",0.0,70.39,2.716,213.0,7.007
6,11/5/2010,"1,505,442",0.0,59.9,2.689,213.0,7.007
6,11/12/2010,"1,495,536",,62.11,2.728,214.0,7.007
6,11/19/2010,"1,518,841",0.0,52.99,2.771,213.0,7.007
6,11/26/2010,"2,267,452",1.0,65.79,2.735,223.65,7.007
6,12/3/2010,"1,677,067",0.0,52.3,2.708,213.0,7.007
6,12/10/2010,"1,834,738",0.0,48.46,2.843,213.0,7.007
6,12/17/2010,"2,090,269",0.0,52.24,2.869,213.0,7.007
6,12/24/2010,"2,727,575",0.0,55.07,2.886,213.0,7.007
6,12/31/2010,"1,464,050",1.0,49.14,2.943,223.65,7.007
6,1/7/2011,"1,350,442",0.0,47.78,2.976,213.0,6.858
6,1/14/2011,"1,306,195",,38.37,2.983,213.0,6.858
6,1/21/2011,"1,261,253",0.0,46.2,3.016,213.0,6.858
6,1/28/2011,"1,287,035",0.0,44.98,3.01,214.0,6.858
6,2/4/2011,"1,514,999",0.0,40.59,2.989,214.0,6.858
6,2/11/2011,"1,486,920",1.0,39.38,3.022,224.7,6.858
6,2/18/2011,"1,572,118",0.0,59.61,3.045,215.0,6.858
6,2/25/2011,"1,422,600",0.0,62.86,3.065,215.0,6.858
6,3/4/2011,"1,502,618",0.0,60.45,3.288,215.0,6.858
6,3/11/2011,"1,494,497",0.0,57.71,3.459,216.0,6.858
6,3/18/2011,"1,685,375",0.0,65.07,3.488,216.0,6.858
6,3/25/2011,"1,438,466",0.0,70.83,3.473,216.0,6.858
6,4/1/2011,"1,459,277",0.0,62.25,3.524,216.0,6.855
6,4/8/2011,"1,534,594",0.0,70.35,3.622,217.0,6.855
6,4/15/2011,"1,448,797",0.0,73.17,3.743,217.0,6.855
6,4/22/2011,"1,639,359",0.0,74.24,3.807,217.0,6.855
6,4/29/2011,"1,479,250",0.0,75.27,3.81,217.0,6.855
6,5/6/2011,"1,504,652",0.0,65.42,3.906,217.0,6.855
6,5/13/2011,"1,453,186",0.0,76.95,3.899,218.0,6.855
6,5/20/2011,"1,382,784",0.0,72.01,3.907,217.0,6.855
6,5/27/2011,"1,523,979",0.0,80.83,3.786,217.0,6.855
6,6/3/2011,"1,705,506",0.0,84.01,3.699,217.0,6.855
6,6/10/2011,"1,598,644",0.0,84.49,3.648,217.0,6.855
6,6/17/2011,"1,622,150",0.0,87.08,3.637,217.0,6.855
6,6/24/2011,"1,543,366",0.0,85.51,3.594,217.0,6.855
6,7/1/2011,"1,694,551",0.0,87.0,3.524,217.0,6.925
6,7/8/2011,"1,709,374",0.0,88.36,3.48,217.0,6.925
6,7/15/2011,"1,526,801",0.0,88.93,3.575,217.0,6.925
6,7/22/2011,"1,526,506",0.0,88.06,3.651,217.0,6.925
6,7/29/2011,"1,483,991",0.0,90.22,3.682,217.0,6.925
6,8/5/2011,"1,601,585",0.0,91.46,3.684,217.0,6.925
